,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,attempts,total,efficiency
413,11704,Netherlands,2,attack,7,Jorna ,L,0,0,0,0,
414,11704,Netherlands,2,attack,10,van Zeist ,MB,0,0,0,0,
415,11704,Netherlands,2,attack,13,Ottevanger ,L,0,0,0,0,
416,11704,Netherlands,2,attack,15,Van Solkema ,S,0,0,0,0,
417,11704,Netherlands,2,attack,19,De Weijer ,S,0,0,0,0,
418,11704,Netherlands,2,attack,22,Wiltenburg ,MB,0,0,0,0,
419,11704,Netherlands,2,attack,25,van Tilburg ,O,0,0,0,0,
421,11704,Netherlands,3,attack,14,Nimir (C),O,6,4,2,12,16.67
422,11704,Netherlands,3,attack,12,Tuinstra ,OH,2,0,2,4,50.00
423,11704,Netherlands,3,attack,17,Parkinson ,MB,2,0,0,2,100.00
424,11704,Netherlands,3,attack,21,van Schie ,OH,2,3,1,6,-16.67
425,11704,Netherlands,3,attack,5,Van Der Ent ,MB,1,0,1,2,50.00
426,11704,Netherlands,3,attack,4,Ter Horst ,OH,0,0,0,0,
427,11704,Netherlands,3,attack,6,Dronkers ,L,0,0,0,0,
428,11704,Netherlands,3,attack,7,Jorna ,L,0,0,0,0,
429,11704,Netherlands,3,attack,10,van Zeist ,MB,0,0,0,0,
430,11704,Netherlands,3,attack,13,Ottevanger ,L,0,0,0,0,
431,11704,Netherlands,3,attack,15,Van Solkema ,S,0,0,0,0,
432,11704,Netherlands,3,attack,19,De Weijer ,S,0,0,0,0,
433,11704,Netherlands,3,attack,22,Wiltenburg ,MB,0,0,0,0,
434,11704,Netherlands,3,attack,25,van Tilburg ,O,0,0,0,0,
436,11704,Netherlands,4,attack,14,Nimir (C),O,7,0,1,8,87.50
437,11704,Netherlands,4,attack,4,Ter Horst ,OH,3,0,1,4,75.00
438,11704,Netherlands,4,attack,12,Tuinstra ,OH,2,0,0,2,100.00
439,11704,Netherlands,4,attack,5,Van Der Ent ,MB,0,0,0,0,
440,11704,Netherlands,4,attack,6,Dronkers ,L,0,0,0,0,
441,11704,Netherlands,4,attack,7,Jorna ,L,0,0,0,0,
442,11704,Netherlands,4,attack,10,van Zeist ,MB,0,0,0,0,
443,11704,Netherlands,4,attack,13,Ottevanger ,L,0,0,0,0,
444,11704,Netherlands,4,attack,15,Van Solkema ,S,0,0,0,0,
445,11704,Netherlands,4,attack,17,Parkinson ,MB,0,0,1,1,0.00
446,11704,Netherlands,4,attack,19,De Weijer ,S,0,0,0,0,
447,11704,Netherlands,4,attack,21,van Schie ,OH,0,1,0,1,-100.00
448,11704,Netherlands,4,attack,22,Wiltenburg ,MB,0,0,0,0,
449,11704,Netherlands,4,attack,25,van Tilburg ,O,0,0,0,0,
451,11704,Russia,1,attack,18,Kliuka ,OH,6,1,3,10,50.00
452,11704,Russia,1,attack,17,Mikhaylov ,O,4,3,2,9,11.11
453,11704,Russia,1,attack,1,Podlesnykh ,OH,3,0,2,5,60.00
454,11704,Russia,1,attack,4,Volvich ,MB,2,0,0,2,100.00
455,11704,Russia,1,attack,2,Vlasov ,MB,1,1,0,2,0.00
456,11704,Russia,1,attack,5,Semyshev ,OH,0,0,0,0,
457,11704,Russia,1,attack,6,Baranov ,L,0,0,0,0,
458,11704,Russia,1,attack,7,Volkov ,OH,0,0,0,0,
459,11704,Russia,1,attack,10,Bogdan ,OH,0,0,0,0,
460,11704,Russia,1,attack,11,Pankov ,S,0,0,0,0,
461,11704,Russia,1,attack,15,Poletaev ,O,0,0,0,0,
462,11704,Russia,1,attack,20,Kurkaev ,MB,0,0,0,0,
463,11704,Russia,1,attack,24,Kobzar (C),S,0,0,1,1,0.00
464,11704,Russia,1,attack,27,Golubev ,L,0,0,0,0,
466,11704,Russia,2,attack,2,Vlasov ,MB,3,0,1,4,75.00
467,11704,Russia,2,attack,4,Volvich ,MB,3,0,0,3,100.00
468,11704,Russia,2,attack,17,Mikhaylov ,O,3,1,2,6,33.33
469,11704,Russia,2,attack,1,Podlesnykh ,OH,2,0,0,2,100.00
470,11704,Russia,2,attack,18,Kliuka ,OH,2,0,2,4,50.00
471,11704,Russia,2,attack,5,Semyshev ,OH,0,0,0,0,
472,11704,Russia,2,attack,6,Baranov ,L,0,0,0,0,
473,11704,Russia,2,attack,7,Volkov ,OH,0,0,0,0,
474,11704,Russia,2,attack,10,Bogdan ,OH,0,0,0,0,
475,11704,Russia,2,attack,11,Pankov ,S,0,0,0,0,
476,11704,Russia,2,attack,15,Poletaev ,O,0,0,0,0,
477,11704,Russia,2,attack,20,Kurkaev ,MB,0,0,0,0,
478,11704,Russia,2,attack,24,Kobzar (C),S,0,0,0,0,
479,11704,Russia,2,attack,27,Golubev ,L,0,0,0,0,
481,11704,Russia,3,attack,4,Volvich ,MB,2,1,0,3,33.33
482,11704,Russia,3,attack,17,Mikhaylov ,O,2,1,3,6,16.67
483,11704,Russia,3,attack,18,Kliuka ,OH,2,0,2,4,50.00
484,11704,Russia,3,attack,2,Vlasov ,MB,1,0,2,3,33.33
485,11704,Russia,3,attack,24,Kobzar (C),S,1,0,0,1,100.00
486,11704,Russia,3,attack,1,Podlesnykh ,OH,0,0,5,5,0.00
487,11704,Russia,3,attack,5,Semyshev ,OH,0,0,0,0,
488,11704,Russia,3,attack,6,Baranov ,L,0,0,0,0,
489,11704,Russia,3,attack,7,Volkov ,OH,0,0,0,0,
490,11704,Russia,3,attack,10,Bogdan ,OH,0,0,1,1,0.00
491,11704,Russia,3,attack,11,Pankov ,S,0,0,0,0,
492,11704,Russia,3,attack,15,Poletaev ,O,0,0,0,0,
493,11704,Russia,3,attack,20,Kurkaev ,MB,0,0,0,0,
494,11704,Russia,3,attack,27,Golubev ,L,0,0,0,0,
496,11704,Russia,4,attack,17,Mikhaylov ,O,8,2,1,11,54.55
497,11704,Russia,4,attack,4,Volvich ,MB,3,0,1,4,75.00
498,11704,Russia,4,attack,10,Bogdan ,OH,2,1,2,5,20.00
499,11704,Russia,4,attack,18,Kliuka ,OH,1,0,1,2,50.00
500,11704,Russia,4,attack,1,Podlesnykh ,OH,0,0,0,0,
501,11704,Russia,4,attack,2,Vlasov ,MB,0,0,1,1,0.00
502,11704,Russia,4,attack,5,Semyshev ,OH,0,0,0,0,
503,11704,Russia,4,attack,6,Baranov ,L,0,0,0,0,
504,11704,Russia,4,attack,7,Volkov ,OH,0,0,0,0,
505,11704,Russia,4,attack,11,Pankov ,S,0,0,0,0,
506,11704,Russia,4,attack,15,Poletaev ,O,0,0,0,0,
507,11704,Russia,4,attack,20,Kurkaev ,MB,0,0,0,0,
508,11704,Russia,4,attack,24,Kobzar (C),S,0,0,0,0,
509,11704,Russia,4,attack,27,Golubev ,L,0,0,0,0,
511,11705,USA,1,attack,5,Ensing ,O,7,0,4,11,63.64
512,11705,USA,1,attack,8,Defalco ,OH,3,1,2,6,33.33
513,11705,USA,1,attack,18,Muagututia ,OH,2,1,2,5,20.00
514,11705,USA,1,attack,19,Averill ,MB,2,0,3,5,40.00
515,11705,USA,1,attack,11,Christenson (C),S,1,0,1,2,50.00
516,11705,USA,1,attack,12,Holt ,MB,1,0,1,2,50.00
517,11705,USA,1,attack,7,K. Shoji ,S,0,0,0,0,
518,11705,USA,1,attack,9,Hanes ,O,0,0,0,0,
519,11705,USA,1,attack,13,Patch ,O,0,0,0,0,
520,11705,USA,1,attack,15,B. Sander ,OH,0,0,0,0,
521,11705,USA,1,attack,17,Jaeschke ,OH,0,0,0,0,
522,11705,USA,1,attack,20,Smith ,MB,0,0,0,0,
523,11705,USA,1,attack,21,Watten ,L,0,0,0,0,
524,11705,USA,1,attack,22,Shoji ,L,0,0,0,0,
526,11705,USA,2,attack,8,Defalco ,OH,7,3,2,12,33.33
527,11705,USA,2,attack,19,Averill ,MB,3,0,1,4,75.00
528,11705,USA,2,attack,5,Ensing ,O,2,1,10,13,7.69
529,11705,USA,2,attack,12,Holt ,MB,2,0,2,4,50.00
530,11705,USA,2,attack,18,Muagututia ,OH,2,0,3,5,40.00
531,11705,USA,2,attack,11,Christenson (C),S,1,0,2,3,33.33
532,11705,USA,2,attack,7,K. Shoji ,S,0,0,0,0,
533,11705,USA,2,attack,9,Hanes ,O,0,0,0,0,
534,11705,USA,2,attack,13,Patch ,O,0,0,0,0,
535,11705,USA,2,attack,15,B. Sander ,OH,0,0,0,0,
536,11705,USA,2,attack,17,Jaeschke ,OH,0,0,0,0,
537,11705,USA,2,attack,20,Smith ,MB,0,0,0,0,
538,11705,USA,2,attack,21,Watten ,L,0,0,0,0,
539,11705,USA,2,attack,22,Shoji ,L,0,0,0,0,
541,11705,USA,3,attack,8,Defalco ,OH,3,2,1,6,16.67
542,11705,USA,3,attack,19,Averill ,MB,3,0,0,3,100.00
543,11705,USA,3,attack,5,Ensing ,O,2,3,4,9,-11.11
544,11705,USA,3,attack,11,Christenson (C),S,1,0,0,1,100.00
545,11705,USA,3,attack,18,Muagututia ,OH,1,1,3,5,0.00
546,11705,USA,3,attack,7,K. Shoji ,S,0,0,0,0,
547,11705,USA,3,attack,9,Hanes ,O,0,0,0,0,
548,11705,USA,3,attack,12,Holt ,MB,0,0,1,1,0.00
549,11705,USA,3,attack,13,Patch ,O,0,0,0,0,
550,11705,USA,3,attack,15,B. Sander ,OH,0,0,0,0,
551,11705,USA,3,attack,17,Jaeschke ,OH,0,0,0,0,
552,11705,USA,3,attack,20,Smith ,MB,0,0,0,0,
553,11705,USA,3,attack,21,Watten ,L,0,0,0,0,
554,11705,USA,3,attack,22,Shoji ,L,0,0,0,0,
556,11705,Canada,1,attack,17,Vigrass ,MB,3,0,1,4,75.00
557,11705,Canada,1,attack,2,Perrin (C),OH,2,0,8,10,20.00
558,11705,Canada,1,attack,11,Jansen Vandoorn ,MB,2,0,0,2,100.00
559,11705,Canada,1,attack,8,Blankenau ,S,1,0,0,1,100.00
560,11705,Canada,1,attack,10,Sclater ,O,1,0,0,1,100.00
561,11705,Canada,1,attack,13,Sho ,O,1,1,4,6,0.00
562,11705,Canada,1,attack,4,Hoag ,OH,0,0,0,0,
563,11705,Canada,1,attack,6,Pereira ,L,0,0,0,0,
564,11705,Canada,1,attack,7,Maar ,OH,0,0,0,0,
565,11705,Canada,1,attack,14,Loeppky ,OH,0,2,2,4,-50.00
566,11705,Canada,1,attack,19,Bann ,L,0,0,0,0,
567,11705,Canada,1,attack,20,Szwarc ,O,0,0,0,0,
568,11705,Canada,1,attack,21,Walsh ,S,0,0,0,0,
569,11705,Canada,1,attack,23,Demyanenko ,MB,0,0,0,0,
571,11705,Canada,2,attack,7,Maar ,OH,4,3,3,10,10.00
572,11705,Canada,2,attack,2,Perrin (C),OH,3,0,3,6,50.00
573,11705,Canada,2,attack,13,Sho ,O,3,0,3,6,50.00
574,11705,Canada,2,attack,17,Vigrass ,MB,2,0,1,3,66.67
575,11705,Canada,2,attack,8,Blankenau ,S,1,0,0,1,100.00
576,11705,Canada,2,attack,11,Jansen Vandoorn ,MB,1,0,0,1,100.00
577,11705,Canada,2,attack,4,Hoag ,OH,0,0,0,0,
578,11705,Canada,2,attack,6,Pereira ,L,0,0,0,0,
579,11705,Canada,2,attack,10,Sclater ,O,0,0,2,2,0.00
580,11705,Canada,2,attack,14,Loeppky ,OH,0,0,0,0,
581,11705,Canada,2,attack,19,Bann ,L,0,0,0,0,
582,11705,Canada,2,attack,20,Szwarc ,O,0,0,0,0,
583,11705,Canada,2,attack,21,Walsh ,S,0,0,0,0,
584,11705,Canada,2,attack,23,Demyanenko ,MB,0,0,0,0,
586,11705,Canada,3,attack,7,Maar ,OH,4,2,2,8,25.00
587,11705,Canada,3,attack,2,Perrin (C),OH,1,0,1,2,50.00
588,11705,Canada,3,attack,20,Szwarc ,O,1,2,0,3,-33.33
589,11705,Canada,3,attack,4,Hoag ,OH,0,0,1,1,0.00
590,11705,Canada,3,attack,6,Pereira ,L,0,0,0,0,
591,11705,Canada,3,attack,8,Blankenau ,S,0,0,1,1,0.00
592,11705,Canada,3,attack,10,Sclater ,O,0,1,1,2,-50.00
593,11705,Canada,3,attack,11,Jansen Vandoorn ,MB,0,0,0,0,
594,11705,Canada,3,attack,13,Sho ,O,0,5,0,5,-100.00
595,11705,Canada,3,attack,14,Loeppky ,OH,0,0,0,0,
596,11705,Canada,3,attack,17,Vigrass ,MB,0,0,1,1,0.00
597,11705,Canada,3,attack,19,Bann ,L,0,0,0,0,
598,11705,Canada,3,attack,21,Walsh ,S,0,0,0,0,
599,11705,Canada,3,attack,23,Demyanenko ,MB,0,0,0,0,
601,11706,Poland,1,attack,21,Fornal ,OH,4,0,1,5,80.00
602,11706,Poland,1,attack,2,Muzaj ,O,3,0,2,5,60.00
603,11706,Poland,1,attack,20,Bieniek ,MB,3,0,0,3,100.00
604,11706,Poland,1,attack,77,Kłos ,MB,1,1,0,2,0.00
605,11706,Poland,1,attack,6,Kurek ,O,0,0,0,0,
606,11706,Poland,1,attack,9,Leon ,OH,0,0,0,0,
607,11706,Poland,1,attack,10,Wojtaszek ,L,0,0,0,0,
608,11706,Poland,1,attack,11,Drzyzga ,S,0,0,0,0,
609,11706,Poland,1,attack,12,Łomacz (C),S,0,0,0,0,
610,11706,Poland,1,attack,15,Kochanowski ,MB,0,0,0,0,
611,11706,Poland,1,attack,16,Semeniuk ,OH,0,0,0,0,
612,11706,Poland,1,attack,17,Zatorski ,L,0,0,0,0,
613,11706,Poland,1,attack,22,Bednorz ,OH,0,2,4,6,-33.33
614,11706,Poland,1,attack,99,Huber ,MB,0,0,0,0,
616,11706,Poland,2,attack,20,Bieniek ,MB,4,1,1,6,50.00
617,11706,Poland,2,attack,2,Muzaj ,O,3,1,3,7,28.57
618,11706,Poland,2,attack,77,Kłos ,MB,3,0,0,3,100.00
619,11706,Poland,2,attack,21,Fornal ,OH,2,1,1,4,25.00
620,11706,Poland,2,attack,12,Łomacz (C),S,1,0,0,1,100.00
621,11706,Poland,2,attack,22,Bednorz ,OH,1,1,4,6,0.00
622,11706,Poland,2,attack,6,Kurek ,O,0,0,0,0,
623,11706,Poland,2,attack,9,Leon ,OH,0,0,0,0,
624,11706,Poland,2,attack,10,Wojtaszek ,L,0,0,0,0,
625,11706,Poland,2,attack,11,Drzyzga ,S,0,0,0,0,
626,11706,Poland,2,attack,15,Kochanowski ,MB,0,0,0,0,
627,11706,Poland,2,attack,16,Semeniuk ,OH,0,0,0,0,
628,11706,Poland,2,attack,17,Zatorski ,L,0,0,0,0,
629,11706,Poland,2,attack,99,Huber ,MB,0,0,0,0,
631,11706,Poland,3,attack,2,Muzaj ,O,5,0,8,13,38.46
632,11706,Poland,3,attack,21,Fornal ,OH,3,1,2,6,33.33
633,11706,Poland,3,attack,77,Kłos ,MB,3,0,1,4,75.00
634,11706,Poland,3,attack,22,Bednorz ,OH,2,2,2,6,0.00
635,11706,Poland,3,attack,20,Bieniek ,MB,1,0,1,2,50.00
636,11706,Poland,3,attack,6,Kurek ,O,0,0,0,0,
637,11706,Poland,3,attack,9,Leon ,OH,0,0,0,0,
638,11706,Poland,3,attack,10,Wojtaszek ,L,0,0,0,0,
639,11706,Poland,3,attack,11,Drzyzga ,S,0,0,0,0,
640,11706,Poland,3,attack,12,Łomacz (C),S,0,0,0,0,
641,11706,Poland,3,attack,15,Kochanowski ,MB,0,0,0,0,
642,11706,Poland,3,attack,16,Semeniuk ,OH,0,0,0,0,
643,11706,Poland,3,attack,17,Zatorski ,L,0,0,0,0,
644,11706,Poland,3,attack,99,Huber ,MB,0,0,0,0,
646,11706,Italy,1,attack,11,Galassi ,MB,3,0,1,4,75.00
647,11706,Italy,1,attack,18,Michieletto ,OH,2,0,4,6,33.33
648,11706,Italy,1,attack,20,Nelli ,O,2,0,2,4,50.00
649,11706,Italy,1,attack,29,Bottolo ,OH,2,2,4,8,0.00
650,11706,Italy,1,attack,26,Cortesia ,MB,1,0,0,1,100.00
651,11706,Italy,1,attack,7,Balaso ,L,0,0,0,0,
652,11706,Italy,1,attack,15,Sbertoli (C),S,0,1,0,1,-100.00
653,11706,Italy,1,attack,21,Spirito ,S,0,0,0,0,
654,11706,Italy,1,attack,23,Pinali ,O,0,0,1,1,0.00
655,11706,Italy,1,attack,24,Cavuto ,OH,0,0,0,0,
656,11706,Italy,1,attack,27,Scanferla ,L,0,0,0,0,
657,11706,Italy,1,attack,28,Recine ,OH,0,0,0,0,
658,11706,Italy,1,attack,30,Mosca ,MB,0,0,0,0,
659,11706,Italy,1,attack,31,Federici ,L,0,0,0,0,
661,11706,Italy,2,attack,29,Bottolo ,OH,6,1,2,9,55.56
662,11706,Italy,2,attack,20,Nelli ,O,4,3,4,11,9.09
663,11706,Italy,2,attack,18,Michieletto ,OH,2,1,5,8,12.50
664,11706,Italy,2,attack,28,Recine ,OH,1,0,0,1,100.00
665,11706,Italy,2,attack,7,Balaso ,L,0,0,0,0,
666,11706,Italy,2,attack,11,Galassi ,MB,0,0,2,2,0.00
667,11706,Italy,2,attack,15,Sbertoli (C),S,0,0,0,0,
668,11706,Italy,2,attack,21,Spirito ,S,0,0,0,0,
669,11706,Italy,2,attack,23,Pinali ,O,0,0,0,0,
670,11706,Italy,2,attack,24,Cavuto ,OH,0,0,0,0,
671,11706,Italy,2,attack,26,Cortesia ,MB,0,0,1,1,0.00
672,11706,Italy,2,attack,27,Scanferla ,L,0,0,0,0,
673,11706,Italy,2,attack,30,Mosca ,MB,0,0,0,0,
674,11706,Italy,2,attack,31,Federici ,L,0,0,0,0,
676,11706,Italy,3,attack,20,Nelli ,O,4,2,2,8,25.00
677,11706,Italy,3,attack,18,Michieletto ,OH,3,0,4,7,42.86
678,11706,Italy,3,attack,11,Galassi ,MB,1,0,1,2,50.00
679,11706,Italy,3,attack,15,Sbertoli (C),S,1,0,0,1,100.00
680,11706,Italy,3,attack,29,Bottolo ,OH,1,2,7,10,-10.00
681,11706,Italy,3,attack,7,Balaso ,L,0,0,0,0,
682,11706,Italy,3,attack,21,Spirito ,S,0,0,0,0,
683,11706,Italy,3,attack,23,Pinali ,O,0,0,0,0,
684,11706,Italy,3,attack,24,Cavuto ,OH,0,0,0,0,
685,11706,Italy,3,attack,26,Cortesia ,MB,0,0,0,0,
686,11706,Italy,3,attack,27,Scanferla ,L,0,0,0,0,
687,11706,Italy,3,attack,28,Recine ,OH,0,0,0,0,
688,11706,Italy,3,attack,30,Mosca ,MB,0,0,0,0,
689,11706,Italy,3,attack,31,Federici ,L,0,0,0,0,
691,11707,Brazil,1,attack,12,Isac ,MB,4,1,1,6,50.00
692,11707,Brazil,1,attack,18,Lucarelli ,OH,4,2,2,8,25.00
693,11707,Brazil,1,attack,9,Leal ,OH,3,0,3,6,50.00
694,11707,Brazil,1,attack,8,Wallace ,O,2,6,0,8,-50.00
695,11707,Brazil,1,attack,23,Flavio ,MB,2,0,0,2,100.00
696,11707,Brazil,1,attack,1,Bruno (C),S,0,0,1,1,0.00
697,11707,Brazil,1,attack,5,Mauricio ,OH,0,0,0,0,
698,11707,Brazil,1,attack,6,Fernando ,S,0,0,0,0,
699,11707,Brazil,1,attack,10,Matheus ,MB,0,0,0,0,
700,11707,Brazil,1,attack,11,Vaccari ,OH,0,0,0,0,
701,11707,Brazil,1,attack,14,Douglas ,OH,0,0,0,0,
702,11707,Brazil,1,attack,15,Maique ,L,0,0,0,0,
703,11707,Brazil,1,attack,17,Thales ,L,0,0,0,0,
704,11707,Brazil,1,attack,19,Roque ,O,0,0,2,2,0.00
706,11707,Brazil,2,attack,18,Lucarelli ,OH,5,0,2,7,71.43
707,11707,Brazil,2,attack,9,Leal ,OH,4,2,2,8,25.00
708,11707,Brazil,2,attack,8,Wallace ,O,3,1,1,5,40.00
709,11707,Brazil,2,attack,1,Bruno (C),S,2,0,0,2,100.00
710,11707,Brazil,2,attack,12,Isac ,MB,1,1,0,2,0.00
711,11707,Brazil,2,attack,5,Mauricio ,OH,0,0,0,0,
712,11707,Brazil,2,attack,6,Fernando ,S,0,0,0,0,
713,11707,Brazil,2,attack,10,Matheus ,MB,0,0,0,0,
714,11707,Brazil,2,attack,11,Vaccari ,OH,0,0,0,0,
715,11707,Brazil,2,attack,14,Douglas ,OH,0,0,0,0,
716,11707,Brazil,2,attack,15,Maique ,L,0,0,0,0,
717,11707,Brazil,2,attack,17,Thales ,L,0,0,0,0,
718,11707,Brazil,2,attack,19,Roque ,O,0,0,0,0,
719,11707,Brazil,2,attack,23,Flavio ,MB,0,1,1,2,-50.00
721,11707,Brazil,3,attack,14,Douglas ,OH,6,2,0,8,50.00
722,11707,Brazil,3,attack,18,Lucarelli ,OH,3,0,1,4,75.00
723,11707,Brazil,3,attack,8,Wallace ,O,2,2,2,6,0.00
724,11707,Brazil,3,attack,12,Isac ,MB,2,1,1,4,25.00
725,11707,Brazil,3,attack,23,Flavio ,MB,1,0,1,2,50.00
726,11707,Brazil,3,attack,1,Bruno (C),S,0,0,0,0,
727,11707,Brazil,3,attack,5,Mauricio ,OH,0,0,0,0,
728,11707,Brazil,3,attack,6,Fernando ,S,0,0,0,0,
729,11707,Brazil,3,attack,9,Leal ,OH,0,0,0,0,
730,11707,Brazil,3,attack,10,Matheus ,MB,0,0,0,0,
731,11707,Brazil,3,attack,11,Vaccari ,OH,0,0,0,0,
732,11707,Brazil,3,attack,15,Maique ,L,0,0,0,0,
733,11707,Brazil,3,attack,17,Thales ,L,0,0,0,0,
734,11707,Brazil,3,attack,19,Roque ,O,0,0,1,1,0.00
736,11707,Argentina,1,attack,2,Pereyra L. ,O,7,2,2,11,45.45
737,11707,Argentina,1,attack,7,Facu ,OH,4,2,1,7,28.57
738,11707,Argentina,1,attack,3,Martinez Franchi ,L,2,1,3,6,16.67
739,11707,Argentina,1,attack,18,Ramos ,MB,2,0,1,3,66.67
740,11707,Argentina,1,attack,11,Sole ,MB,1,0,0,1,100.00
741,11707,Argentina,1,attack,5,Uriarte ,OH,0,0,0,0,
742,11707,Argentina,1,attack,15,De Cecco (C),S,0,0,1,1,0.00
743,11707,Argentina,1,attack,16,Palonsky ,OH,0,0,0,0,
744,11707,Argentina,1,attack,17,Mendez ,OH,0,0,0,0,
746,11707,Argentina,2,attack,2,Pereyra L. ,O,5,0,0,5,100.00
747,11707,Argentina,2,attack,7,Facu ,OH,3,3,1,7,0.00
748,11707,Argentina,2,attack,18,Ramos ,MB,3,1,0,4,50.00
749,11707,Argentina,2,attack,11,Sole ,MB,2,0,3,5,40.00
750,11707,Argentina,2,attack,3,Martinez Franchi ,L,1,0,4,5,20.00
751,11707,Argentina,2,attack,5,Uriarte ,OH,0,0,0,0,
752,11707,Argentina,2,attack,15,De Cecco (C),S,0,0,0,0,
753,11707,Argentina,2,attack,16,Palonsky ,OH,0,0,0,0,
754,11707,Argentina,2,attack,17,Mendez ,OH,0,0,0,0,
756,11707,Argentina,3,attack,2,Pereyra L. ,O,2,2,5,9,0.00
757,11707,Argentina,3,attack,7,Facu ,OH,2,2,2,6,0.00
758,11707,Argentina,3,attack,11,Sole ,MB,2,0,2,4,50.00
759,11707,Argentina,3,attack,3,Martinez Franchi ,L,1,0,1,2,50.00
760,11707,Argentina,3,attack,16,Palonsky ,OH,1,0,1,2,50.00
761,11707,Argentina,3,attack,5,Uriarte ,OH,0,0,0,0,
762,11707,Argentina,3,attack,15,De Cecco (C),S,0,0,0,0,
763,11707,Argentina,3,attack,17,Mendez ,OH,0,0,0,0,
764,11707,Argentina,3,attack,18,Ramos ,MB,0,0,0,0,
766,11708,Germany,1,attack,20,Weber ,O,4,2,4,10,20.00
767,11708,Germany,1,attack,3,Schott ,OH,3,0,1,4,75.00
768,11708,Germany,1,attack,5,Reichert ,OH,3,1,4,8,25.00
769,11708,Germany,1,attack,21,Krick ,MB,3,0,1,4,75.00
770,11708,Germany,1,attack,1,Fromm (C),OH,0,0,0,0,
771,11708,Germany,1,attack,6,Kaliberda ,OH,0,0,0,0,
772,11708,Germany,1,attack,7,Sossenheimer ,L,0,0,0,0,
773,11708,Germany,1,attack,8,Böhme ,MB,0,0,0,0,
774,11708,Germany,1,attack,10,Zenger ,L,0,0,0,0,
775,11708,Germany,1,attack,13,Hirsch ,O,0,0,0,0,
776,11708,Germany,1,attack,15,Baxpöhler ,MB,0,0,0,0,
777,11708,Germany,1,attack,16,Burggräf ,S,0,0,0,0,
778,11708,Germany,1,attack,17,Zimmermann ,S,0,0,0,0,
779,11708,Germany,1,attack,18,Krage ,MB,0,1,0,1,-100.00
781,11708,Germany,2,attack,5,Reichert ,OH,5,0,6,11,45.45
782,11708,Germany,2,attack,13,Hirsch ,O,4,0,2,6,66.67
783,11708,Germany,2,attack,20,Weber ,O,3,0,0,3,100.00
784,11708,Germany,2,attack,8,Böhme ,MB,1,0,1,2,50.00
785,11708,Germany,2,attack,21,Krick ,MB,1,1,1,3,0.00
786,11708,Germany,2,attack,1,Fromm (C),OH,0,0,0,0,
787,11708,Germany,2,attack,3,Schott ,OH,0,0,3,3,0.00
788,11708,Germany,2,attack,6,Kaliberda ,OH,0,0,0,0,
789,11708,Germany,2,attack,7,Sossenheimer ,L,0,0,0,0,
790,11708,Germany,2,attack,10,Zenger ,L,0,0,0,0,
791,11708,Germany,2,attack,15,Baxpöhler ,MB,0,0,0,0,
792,11708,Germany,2,attack,16,Burggräf ,S,0,0,0,0,
793,11708,Germany,2,attack,17,Zimmermann ,S,0,0,0,0,
794,11708,Germany,2,attack,18,Krage ,MB,0,0,0,0,
796,11708,Germany,3,attack,13,Hirsch ,O,4,1,3,8,37.50
797,11708,Germany,3,attack,3,Schott ,OH,3,0,1,4,75.00
798,11708,Germany,3,attack,5,Reichert ,OH,2,2,1,5,0.00
799,11708,Germany,3,attack,21,Krick ,MB,2,0,0,2,100.00
800,11708,Germany,3,attack,8,Böhme ,MB,1,0,1,2,50.00
801,11708,Germany,3,attack,1,Fromm (C),OH,0,0,0,0,
802,11708,Germany,3,attack,6,Kaliberda ,OH,0,0,0,0,
803,11708,Germany,3,attack,7,Sossenheimer ,L,0,0,0,0,
804,11708,Germany,3,attack,10,Zenger ,L,0,0,0,0,
805,11708,Germany,3,attack,15,Baxpöhler ,MB,0,0,0,0,
806,11708,Germany,3,attack,16,Burggräf ,S,0,0,0,0,
807,11708,Germany,3,attack,17,Zimmermann ,S,0,0,0,0,
808,11708,Germany,3,attack,18,Krage ,MB,0,0,0,0,
809,11708,Germany,3,attack,20,Weber ,O,0,0,0,0,
811,11708,Germany,4,attack,3,Schott ,OH,3,1,0,4,50.00
812,11708,Germany,4,attack,8,Böhme ,MB,3,0,0,3,100.00
813,11708,Germany,4,attack,5,Reichert ,OH,2,3,7,12,-8.33
814,11708,Germany,4,attack,13,Hirsch ,O,2,2,1,5,0.00
815,11708,Germany,4,attack,18,Krage ,MB,1,0,0,1,100.00
816,11708,Germany,4,attack,21,Krick ,MB,1,1,1,3,0.00
817,11708,Germany,4,attack,1,Fromm (C),OH,0,0,0,0,
818,11708,Germany,4,attack,6,Kaliberda ,OH,0,0,0,0,
819,11708,Germany,4,attack,7,Sossenheimer ,L,0,0,0,0,
820,11708,Germany,4,attack,10,Zenger ,L,0,0,0,0,
821,11708,Germany,4,attack,15,Baxpöhler ,MB,0,0,0,0,
822,11708,Germany,4,attack,16,Burggräf ,S,0,0,0,0,
823,11708,Germany,4,attack,17,Zimmermann ,S,0,0,0,0,
824,11708,Germany,4,attack,20,Weber ,O,0,0,0,0,
826,11708,Germany,5,attack,13,Hirsch ,O,4,1,2,7,42.86
827,11708,Germany,5,attack,5,Reichert ,OH,3,1,5,9,22.22
828,11708,Germany,5,attack,8,Böhme ,MB,3,0,2,5,60.00
829,11708,Germany,5,attack,17,Zimmermann ,S,1,0,0,1,100.00
830,11708,Germany,5,attack,1,Fromm (C),OH,0,0,0,0,
