,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,touches,total,efficiency
428,11704,Netherlands,3,block,13,Ottevanger ,L,0,0,0,0,
429,11704,Netherlands,3,block,14,Nimir (C),O,0,1,1,2,-50.00
430,11704,Netherlands,3,block,15,Van Solkema ,S,0,0,0,0,
431,11704,Netherlands,3,block,19,De Weijer ,S,0,0,2,2,0.00
432,11704,Netherlands,3,block,21,van Schie ,OH,0,0,1,1,0.00
433,11704,Netherlands,3,block,22,Wiltenburg ,MB,0,0,0,0,
434,11704,Netherlands,3,block,25,van Tilburg ,O,0,0,0,0,
436,11704,Netherlands,4,block,4,Ter Horst ,OH,1,0,1,2,50.00
437,11704,Netherlands,4,block,5,Van Der Ent ,MB,1,3,3,7,-28.57
438,11704,Netherlands,4,block,12,Tuinstra ,OH,1,2,0,3,-33.33
439,11704,Netherlands,4,block,6,Dronkers ,L,0,0,0,0,
440,11704,Netherlands,4,block,7,Jorna ,L,0,0,0,0,
441,11704,Netherlands,4,block,10,van Zeist ,MB,0,0,0,0,
442,11704,Netherlands,4,block,13,Ottevanger ,L,0,0,0,0,
443,11704,Netherlands,4,block,14,Nimir (C),O,0,0,0,0,
444,11704,Netherlands,4,block,15,Van Solkema ,S,0,0,0,0,
445,11704,Netherlands,4,block,17,Parkinson ,MB,0,1,1,2,-50.00
446,11704,Netherlands,4,block,19,De Weijer ,S,0,0,0,0,
447,11704,Netherlands,4,block,21,van Schie ,OH,0,0,0,0,
448,11704,Netherlands,4,block,22,Wiltenburg ,MB,0,0,0,0,
449,11704,Netherlands,4,block,25,van Tilburg ,O,0,0,0,0,
451,11704,Russia,1,block,2,Vlasov ,MB,2,2,3,7,0.00
452,11704,Russia,1,block,1,Podlesnykh ,OH,0,1,1,2,-50.00
453,11704,Russia,1,block,4,Volvich ,MB,0,3,0,3,-100.00
454,11704,Russia,1,block,5,Semyshev ,OH,0,0,0,0,
455,11704,Russia,1,block,6,Baranov ,L,0,0,0,0,
456,11704,Russia,1,block,7,Volkov ,OH,0,0,0,0,
457,11704,Russia,1,block,10,Bogdan ,OH,0,0,0,0,
458,11704,Russia,1,block,11,Pankov ,S,0,0,0,0,
459,11704,Russia,1,block,15,Poletaev ,O,0,0,0,0,
460,11704,Russia,1,block,17,Mikhaylov ,O,0,0,1,1,0.00
461,11704,Russia,1,block,18,Kliuka ,OH,0,0,0,0,
462,11704,Russia,1,block,20,Kurkaev ,MB,0,0,0,0,
463,11704,Russia,1,block,24,Kobzar (C),S,0,0,1,1,0.00
464,11704,Russia,1,block,27,Golubev ,L,0,0,0,0,
466,11704,Russia,2,block,17,Mikhaylov ,O,2,0,0,2,100.00
467,11704,Russia,2,block,2,Vlasov ,MB,1,0,0,1,100.00
468,11704,Russia,2,block,1,Podlesnykh ,OH,0,1,2,3,-33.33
469,11704,Russia,2,block,4,Volvich ,MB,0,3,0,3,-100.00
470,11704,Russia,2,block,5,Semyshev ,OH,0,0,0,0,
471,11704,Russia,2,block,6,Baranov ,L,0,0,0,0,
472,11704,Russia,2,block,7,Volkov ,OH,0,0,0,0,
473,11704,Russia,2,block,10,Bogdan ,OH,0,0,0,0,
474,11704,Russia,2,block,11,Pankov ,S,0,0,0,0,
475,11704,Russia,2,block,15,Poletaev ,O,0,0,0,0,
476,11704,Russia,2,block,18,Kliuka ,OH,0,1,1,2,-50.00
477,11704,Russia,2,block,20,Kurkaev ,MB,0,0,0,0,
478,11704,Russia,2,block,24,Kobzar (C),S,0,0,0,0,
479,11704,Russia,2,block,27,Golubev ,L,0,0,0,0,
481,11704,Russia,3,block,2,Vlasov ,MB,3,0,1,4,75.00
482,11704,Russia,3,block,17,Mikhaylov ,O,1,0,0,1,100.00
483,11704,Russia,3,block,1,Podlesnykh ,OH,0,0,1,1,0.00
484,11704,Russia,3,block,4,Volvich ,MB,0,2,2,4,-50.00
485,11704,Russia,3,block,5,Semyshev ,OH,0,0,0,0,
486,11704,Russia,3,block,6,Baranov ,L,0,0,0,0,
487,11704,Russia,3,block,7,Volkov ,OH,0,0,0,0,
488,11704,Russia,3,block,10,Bogdan ,OH,0,0,0,0,
489,11704,Russia,3,block,11,Pankov ,S,0,0,0,0,
490,11704,Russia,3,block,15,Poletaev ,O,0,0,0,0,
491,11704,Russia,3,block,18,Kliuka ,OH,0,1,0,1,-100.00
492,11704,Russia,3,block,20,Kurkaev ,MB,0,0,0,0,
493,11704,Russia,3,block,24,Kobzar (C),S,0,0,0,0,
494,11704,Russia,3,block,27,Golubev ,L,0,0,0,0,
496,11704,Russia,4,block,17,Mikhaylov ,O,1,1,0,2,0.00
497,11704,Russia,4,block,1,Podlesnykh ,OH,0,0,0,0,
498,11704,Russia,4,block,2,Vlasov ,MB,0,2,0,2,-100.00
499,11704,Russia,4,block,4,Volvich ,MB,0,1,0,1,-100.00
500,11704,Russia,4,block,5,Semyshev ,OH,0,0,0,0,
501,11704,Russia,4,block,6,Baranov ,L,0,0,0,0,
502,11704,Russia,4,block,7,Volkov ,OH,0,0,0,0,
503,11704,Russia,4,block,10,Bogdan ,OH,0,2,0,2,-100.00
504,11704,Russia,4,block,11,Pankov ,S,0,2,0,2,-100.00
505,11704,Russia,4,block,15,Poletaev ,O,0,0,0,0,
506,11704,Russia,4,block,18,Kliuka ,OH,0,2,1,3,-66.67
507,11704,Russia,4,block,20,Kurkaev ,MB,0,0,0,0,
508,11704,Russia,4,block,24,Kobzar (C),S,0,0,0,0,
509,11704,Russia,4,block,27,Golubev ,L,0,0,0,0,
511,11705,USA,1,block,8,Defalco ,OH,1,0,2,3,33.33
512,11705,USA,1,block,5,Ensing ,O,0,0,0,0,
513,11705,USA,1,block,7,K. Shoji ,S,0,0,0,0,
514,11705,USA,1,block,9,Hanes ,O,0,0,0,0,
515,11705,USA,1,block,11,Christenson (C),S,0,0,1,1,0.00
516,11705,USA,1,block,12,Holt ,MB,0,1,1,2,-50.00
517,11705,USA,1,block,13,Patch ,O,0,0,0,0,
518,11705,USA,1,block,15,B. Sander ,OH,0,0,0,0,
519,11705,USA,1,block,17,Jaeschke ,OH,0,0,0,0,
520,11705,USA,1,block,18,Muagututia ,OH,0,0,0,0,
521,11705,USA,1,block,19,Averill ,MB,0,0,0,0,
522,11705,USA,1,block,20,Smith ,MB,0,0,0,0,
523,11705,USA,1,block,21,Watten ,L,0,0,0,0,
524,11705,USA,1,block,22,Shoji ,L,0,0,0,0,
526,11705,USA,2,block,11,Christenson (C),S,1,2,0,3,-33.33
527,11705,USA,2,block,5,Ensing ,O,0,2,0,2,-100.00
528,11705,USA,2,block,7,K. Shoji ,S,0,0,0,0,
529,11705,USA,2,block,8,Defalco ,OH,0,0,0,0,
530,11705,USA,2,block,9,Hanes ,O,0,0,0,0,
531,11705,USA,2,block,12,Holt ,MB,0,0,2,2,0.00
532,11705,USA,2,block,13,Patch ,O,0,0,0,0,
533,11705,USA,2,block,15,B. Sander ,OH,0,0,0,0,
534,11705,USA,2,block,17,Jaeschke ,OH,0,0,0,0,
535,11705,USA,2,block,18,Muagututia ,OH,0,0,0,0,
536,11705,USA,2,block,19,Averill ,MB,0,2,0,2,-100.00
537,11705,USA,2,block,20,Smith ,MB,0,0,0,0,
538,11705,USA,2,block,21,Watten ,L,0,0,0,0,
539,11705,USA,2,block,22,Shoji ,L,0,0,0,0,
541,11705,USA,3,block,5,Ensing ,O,1,0,2,3,33.33
542,11705,USA,3,block,12,Holt ,MB,1,0,0,1,100.00
543,11705,USA,3,block,19,Averill ,MB,1,1,0,2,0.00
544,11705,USA,3,block,7,K. Shoji ,S,0,0,0,0,
545,11705,USA,3,block,8,Defalco ,OH,0,0,0,0,
546,11705,USA,3,block,9,Hanes ,O,0,0,0,0,
547,11705,USA,3,block,11,Christenson (C),S,0,0,0,0,
548,11705,USA,3,block,13,Patch ,O,0,0,0,0,
549,11705,USA,3,block,15,B. Sander ,OH,0,0,0,0,
550,11705,USA,3,block,17,Jaeschke ,OH,0,0,0,0,
551,11705,USA,3,block,18,Muagututia ,OH,0,0,0,0,
552,11705,USA,3,block,20,Smith ,MB,0,0,0,0,
553,11705,USA,3,block,21,Watten ,L,0,0,0,0,
554,11705,USA,3,block,22,Shoji ,L,0,0,0,0,
556,11705,Canada,1,block,2,Perrin (C),OH,0,1,2,3,-33.33
557,11705,Canada,1,block,4,Hoag ,OH,0,0,0,0,
558,11705,Canada,1,block,6,Pereira ,L,0,0,0,0,
559,11705,Canada,1,block,7,Maar ,OH,0,0,0,0,
560,11705,Canada,1,block,8,Blankenau ,S,0,1,0,1,-100.00
561,11705,Canada,1,block,10,Sclater ,O,0,0,0,0,
562,11705,Canada,1,block,11,Jansen Vandoorn ,MB,0,1,1,2,-50.00
563,11705,Canada,1,block,13,Sho ,O,0,0,1,1,0.00
564,11705,Canada,1,block,14,Loeppky ,OH,0,0,0,0,
565,11705,Canada,1,block,17,Vigrass ,MB,0,2,0,2,-100.00
566,11705,Canada,1,block,19,Bann ,L,0,0,0,0,
567,11705,Canada,1,block,20,Szwarc ,O,0,0,0,0,
568,11705,Canada,1,block,21,Walsh ,S,0,0,0,0,
569,11705,Canada,1,block,23,Demyanenko ,MB,0,0,0,0,
571,11705,Canada,2,block,7,Maar ,OH,1,0,0,1,100.00
572,11705,Canada,2,block,8,Blankenau ,S,1,0,0,1,100.00
573,11705,Canada,2,block,13,Sho ,O,1,0,1,2,50.00
574,11705,Canada,2,block,2,Perrin (C),OH,0,1,0,1,-100.00
575,11705,Canada,2,block,4,Hoag ,OH,0,0,0,0,
576,11705,Canada,2,block,6,Pereira ,L,0,0,0,0,
577,11705,Canada,2,block,10,Sclater ,O,0,0,0,0,
578,11705,Canada,2,block,11,Jansen Vandoorn ,MB,0,0,0,0,
579,11705,Canada,2,block,14,Loeppky ,OH,0,0,0,0,
580,11705,Canada,2,block,17,Vigrass ,MB,0,0,2,2,0.00
581,11705,Canada,2,block,19,Bann ,L,0,0,0,0,
582,11705,Canada,2,block,20,Szwarc ,O,0,1,2,3,-33.33
583,11705,Canada,2,block,21,Walsh ,S,0,0,0,0,
584,11705,Canada,2,block,23,Demyanenko ,MB,0,0,0,0,
586,11705,Canada,3,block,10,Sclater ,O,1,0,0,1,100.00
587,11705,Canada,3,block,17,Vigrass ,MB,1,0,0,1,100.00
588,11705,Canada,3,block,20,Szwarc ,O,1,2,0,3,-33.33
589,11705,Canada,3,block,2,Perrin (C),OH,0,0,0,0,
590,11705,Canada,3,block,4,Hoag ,OH,0,0,0,0,
591,11705,Canada,3,block,6,Pereira ,L,0,0,0,0,
592,11705,Canada,3,block,7,Maar ,OH,0,0,1,1,0.00
593,11705,Canada,3,block,8,Blankenau ,S,0,0,1,1,0.00
594,11705,Canada,3,block,11,Jansen Vandoorn ,MB,0,0,0,0,
595,11705,Canada,3,block,13,Sho ,O,0,1,0,1,-100.00
596,11705,Canada,3,block,14,Loeppky ,OH,0,0,0,0,
597,11705,Canada,3,block,19,Bann ,L,0,0,0,0,
598,11705,Canada,3,block,21,Walsh ,S,0,0,0,0,
599,11705,Canada,3,block,23,Demyanenko ,MB,0,0,0,0,
601,11706,Poland,1,block,20,Bieniek ,MB,1,0,2,3,33.33
602,11706,Poland,1,block,77,Kłos ,MB,1,0,1,2,50.00
603,11706,Poland,1,block,2,Muzaj ,O,0,0,1,1,0.00
604,11706,Poland,1,block,6,Kurek ,O,0,0,0,0,
605,11706,Poland,1,block,9,Leon ,OH,0,0,0,0,
606,11706,Poland,1,block,10,Wojtaszek ,L,0,0,0,0,
607,11706,Poland,1,block,11,Drzyzga ,S,0,0,0,0,
608,11706,Poland,1,block,12,Łomacz (C),S,0,0,0,0,
609,11706,Poland,1,block,15,Kochanowski ,MB,0,0,0,0,
610,11706,Poland,1,block,16,Semeniuk ,OH,0,0,0,0,
611,11706,Poland,1,block,17,Zatorski ,L,0,0,0,0,
612,11706,Poland,1,block,21,Fornal ,OH,0,1,0,1,-100.00
613,11706,Poland,1,block,22,Bednorz ,OH,0,0,0,0,
614,11706,Poland,1,block,99,Huber ,MB,0,0,0,0,
616,11706,Poland,2,block,77,Kłos ,MB,3,2,5,10,10.00
617,11706,Poland,2,block,2,Muzaj ,O,0,2,1,3,-66.67
618,11706,Poland,2,block,6,Kurek ,O,0,0,0,0,
619,11706,Poland,2,block,9,Leon ,OH,0,0,0,0,
620,11706,Poland,2,block,10,Wojtaszek ,L,0,0,0,0,
621,11706,Poland,2,block,11,Drzyzga ,S,0,0,0,0,
622,11706,Poland,2,block,12,Łomacz (C),S,0,0,0,0,
623,11706,Poland,2,block,15,Kochanowski ,MB,0,0,0,0,
624,11706,Poland,2,block,16,Semeniuk ,OH,0,0,0,0,
625,11706,Poland,2,block,17,Zatorski ,L,0,0,0,0,
626,11706,Poland,2,block,20,Bieniek ,MB,0,1,4,5,-20.00
627,11706,Poland,2,block,21,Fornal ,OH,0,1,0,1,-100.00
628,11706,Poland,2,block,22,Bednorz ,OH,0,2,1,3,-66.67
629,11706,Poland,2,block,99,Huber ,MB,0,0,0,0,
631,11706,Poland,3,block,20,Bieniek ,MB,1,1,1,3,0.00
632,11706,Poland,3,block,22,Bednorz ,OH,1,0,0,1,100.00
633,11706,Poland,3,block,77,Kłos ,MB,1,0,7,8,12.50
634,11706,Poland,3,block,2,Muzaj ,O,0,0,1,1,0.00
635,11706,Poland,3,block,6,Kurek ,O,0,0,0,0,
636,11706,Poland,3,block,9,Leon ,OH,0,0,0,0,
637,11706,Poland,3,block,10,Wojtaszek ,L,0,0,0,0,
638,11706,Poland,3,block,11,Drzyzga ,S,0,0,0,0,
639,11706,Poland,3,block,12,Łomacz (C),S,0,1,0,1,-100.00
640,11706,Poland,3,block,15,Kochanowski ,MB,0,0,0,0,
641,11706,Poland,3,block,16,Semeniuk ,OH,0,0,0,0,
642,11706,Poland,3,block,17,Zatorski ,L,0,0,0,0,
643,11706,Poland,3,block,21,Fornal ,OH,0,0,0,0,
644,11706,Poland,3,block,99,Huber ,MB,0,0,0,0,
646,11706,Italy,1,block,11,Galassi ,MB,1,2,0,3,-33.33
647,11706,Italy,1,block,15,Sbertoli (C),S,1,0,1,2,50.00
648,11706,Italy,1,block,26,Cortesia ,MB,1,1,1,3,0.00
649,11706,Italy,1,block,7,Balaso ,L,0,0,0,0,
650,11706,Italy,1,block,18,Michieletto ,OH,0,0,0,0,
651,11706,Italy,1,block,20,Nelli ,O,0,0,0,0,
652,11706,Italy,1,block,21,Spirito ,S,0,0,0,0,
653,11706,Italy,1,block,23,Pinali ,O,0,0,0,0,
654,11706,Italy,1,block,24,Cavuto ,OH,0,0,0,0,
655,11706,Italy,1,block,27,Scanferla ,L,0,0,0,0,
656,11706,Italy,1,block,28,Recine ,OH,0,0,0,0,
657,11706,Italy,1,block,29,Bottolo ,OH,0,0,1,1,0.00
658,11706,Italy,1,block,30,Mosca ,MB,0,0,0,0,
659,11706,Italy,1,block,31,Federici ,L,0,0,0,0,
661,11706,Italy,2,block,29,Bottolo ,OH,2,1,2,5,20.00
662,11706,Italy,2,block,11,Galassi ,MB,1,0,1,2,50.00
663,11706,Italy,2,block,7,Balaso ,L,0,0,0,0,
664,11706,Italy,2,block,15,Sbertoli (C),S,0,1,1,2,-50.00
665,11706,Italy,2,block,18,Michieletto ,OH,0,0,0,0,
666,11706,Italy,2,block,20,Nelli ,O,0,1,0,1,-100.00
667,11706,Italy,2,block,21,Spirito ,S,0,0,0,0,
668,11706,Italy,2,block,23,Pinali ,O,0,0,0,0,
669,11706,Italy,2,block,24,Cavuto ,OH,0,0,0,0,
670,11706,Italy,2,block,26,Cortesia ,MB,0,1,2,3,-33.33
671,11706,Italy,2,block,27,Scanferla ,L,0,0,0,0,
672,11706,Italy,2,block,28,Recine ,OH,0,0,0,0,
673,11706,Italy,2,block,30,Mosca ,MB,0,0,0,0,
674,11706,Italy,2,block,31,Federici ,L,0,0,0,0,
676,11706,Italy,3,block,7,Balaso ,L,0,0,0,0,
677,11706,Italy,3,block,11,Galassi ,MB,0,2,1,3,-66.67
678,11706,Italy,3,block,15,Sbertoli (C),S,0,0,0,0,
679,11706,Italy,3,block,18,Michieletto ,OH,0,0,1,1,0.00
680,11706,Italy,3,block,20,Nelli ,O,0,0,1,1,0.00
681,11706,Italy,3,block,21,Spirito ,S,0,0,0,0,
682,11706,Italy,3,block,23,Pinali ,O,0,0,0,0,
683,11706,Italy,3,block,24,Cavuto ,OH,0,0,0,0,
684,11706,Italy,3,block,26,Cortesia ,MB,0,0,1,1,0.00
685,11706,Italy,3,block,27,Scanferla ,L,0,0,0,0,
686,11706,Italy,3,block,28,Recine ,OH,0,1,0,1,-100.00
687,11706,Italy,3,block,29,Bottolo ,OH,0,1,1,2,-50.00
688,11706,Italy,3,block,30,Mosca ,MB,0,0,1,1,0.00
689,11706,Italy,3,block,31,Federici ,L,0,0,0,0,
691,11707,Brazil,1,block,1,Bruno (C),S,0,2,0,2,-100.00
692,11707,Brazil,1,block,5,Mauricio ,OH,0,0,0,0,
693,11707,Brazil,1,block,6,Fernando ,S,0,0,0,0,
694,11707,Brazil,1,block,8,Wallace ,O,0,3,0,3,-100.00
695,11707,Brazil,1,block,9,Leal ,OH,0,1,0,1,-100.00
696,11707,Brazil,1,block,10,Matheus ,MB,0,0,0,0,
697,11707,Brazil,1,block,11,Vaccari ,OH,0,0,0,0,
698,11707,Brazil,1,block,12,Isac ,MB,0,0,0,0,
699,11707,Brazil,1,block,14,Douglas ,OH,0,0,0,0,
700,11707,Brazil,1,block,15,Maique ,L,0,0,0,0,
701,11707,Brazil,1,block,17,Thales ,L,0,0,0,0,
702,11707,Brazil,1,block,18,Lucarelli ,OH,0,0,1,1,0.00
703,11707,Brazil,1,block,19,Roque ,O,0,0,0,0,
704,11707,Brazil,1,block,23,Flavio ,MB,0,0,1,1,0.00
706,11707,Brazil,2,block,9,Leal ,OH,3,1,0,4,50.00
707,11707,Brazil,2,block,12,Isac ,MB,1,1,0,2,0.00
708,11707,Brazil,2,block,1,Bruno (C),S,0,0,0,0,
709,11707,Brazil,2,block,5,Mauricio ,OH,0,0,0,0,
710,11707,Brazil,2,block,6,Fernando ,S,0,0,0,0,
711,11707,Brazil,2,block,8,Wallace ,O,0,0,0,0,
712,11707,Brazil,2,block,10,Matheus ,MB,0,0,0,0,
713,11707,Brazil,2,block,11,Vaccari ,OH,0,0,0,0,
714,11707,Brazil,2,block,14,Douglas ,OH,0,0,0,0,
715,11707,Brazil,2,block,15,Maique ,L,0,0,0,0,
716,11707,Brazil,2,block,17,Thales ,L,0,0,0,0,
717,11707,Brazil,2,block,18,Lucarelli ,OH,0,1,0,1,-100.00
718,11707,Brazil,2,block,19,Roque ,O,0,0,0,0,
719,11707,Brazil,2,block,23,Flavio ,MB,0,1,2,3,-33.33
721,11707,Brazil,3,block,12,Isac ,MB,1,0,0,1,100.00
722,11707,Brazil,3,block,23,Flavio ,MB,1,0,0,1,100.00
723,11707,Brazil,3,block,1,Bruno (C),S,0,0,0,0,
724,11707,Brazil,3,block,5,Mauricio ,OH,0,0,0,0,
725,11707,Brazil,3,block,6,Fernando ,S,0,0,0,0,
726,11707,Brazil,3,block,8,Wallace ,O,0,1,0,1,-100.00
727,11707,Brazil,3,block,9,Leal ,OH,0,0,0,0,
728,11707,Brazil,3,block,10,Matheus ,MB,0,0,0,0,
729,11707,Brazil,3,block,11,Vaccari ,OH,0,0,0,0,
730,11707,Brazil,3,block,14,Douglas ,OH,0,0,0,0,
731,11707,Brazil,3,block,15,Maique ,L,0,0,0,0,
732,11707,Brazil,3,block,17,Thales ,L,0,0,0,0,
733,11707,Brazil,3,block,18,Lucarelli ,OH,0,2,0,2,-100.00
734,11707,Brazil,3,block,19,Roque ,O,0,0,0,0,
736,11707,Argentina,1,block,18,Ramos ,MB,3,0,0,3,100.00
737,11707,Argentina,1,block,7,Facu ,OH,1,0,0,1,100.00
738,11707,Argentina,1,block,15,De Cecco (C),S,1,0,0,1,100.00
739,11707,Argentina,1,block,2,Pereyra L. ,O,0,0,1,1,0.00
740,11707,Argentina,1,block,3,Martinez Franchi ,L,0,0,0,0,
741,11707,Argentina,1,block,5,Uriarte ,OH,0,0,0,0,
742,11707,Argentina,1,block,11,Sole ,MB,0,3,1,4,-75.00
743,11707,Argentina,1,block,16,Palonsky ,OH,0,0,0,0,
744,11707,Argentina,1,block,17,Mendez ,OH,0,0,0,0,
746,11707,Argentina,2,block,11,Sole ,MB,2,2,0,4,0.00
747,11707,Argentina,2,block,7,Facu ,OH,1,2,0,3,-33.33
748,11707,Argentina,2,block,15,De Cecco (C),S,1,0,0,1,100.00
749,11707,Argentina,2,block,18,Ramos ,MB,1,1,0,2,0.00
750,11707,Argentina,2,block,2,Pereyra L. ,O,0,2,0,2,-100.00
751,11707,Argentina,2,block,3,Martinez Franchi ,L,0,0,0,0,
752,11707,Argentina,2,block,5,Uriarte ,OH,0,0,0,0,
753,11707,Argentina,2,block,16,Palonsky ,OH,0,0,0,0,
754,11707,Argentina,2,block,17,Mendez ,OH,0,0,0,0,
756,11707,Argentina,3,block,2,Pereyra L. ,O,1,0,0,1,100.00
757,11707,Argentina,3,block,7,Facu ,OH,1,0,0,1,100.00
758,11707,Argentina,3,block,15,De Cecco (C),S,1,1,0,2,0.00
759,11707,Argentina,3,block,3,Martinez Franchi ,L,0,0,0,0,
760,11707,Argentina,3,block,5,Uriarte ,OH,0,0,0,0,
761,11707,Argentina,3,block,11,Sole ,MB,0,4,1,5,-80.00
762,11707,Argentina,3,block,16,Palonsky ,OH,0,0,0,0,
763,11707,Argentina,3,block,17,Mendez ,OH,0,0,0,0,
764,11707,Argentina,3,block,18,Ramos ,MB,0,1,0,1,-100.00
766,11708,Germany,1,block,5,Reichert ,OH,1,0,1,2,50.00
767,11708,Germany,1,block,18,Krage ,MB,1,1,0,2,0.00
768,11708,Germany,1,block,20,Weber ,O,1,0,0,1,100.00
769,11708,Germany,1,block,1,Fromm (C),OH,0,0,0,0,
770,11708,Germany,1,block,3,Schott ,OH,0,1,0,1,-100.00
771,11708,Germany,1,block,6,Kaliberda ,OH,0,0,0,0,
772,11708,Germany,1,block,7,Sossenheimer ,L,0,0,0,0,
773,11708,Germany,1,block,8,Böhme ,MB,0,0,0,0,
774,11708,Germany,1,block,10,Zenger ,L,0,0,0,0,
775,11708,Germany,1,block,13,Hirsch ,O,0,0,0,0,
776,11708,Germany,1,block,15,Baxpöhler ,MB,0,0,0,0,
777,11708,Germany,1,block,16,Burggräf ,S,0,0,0,0,
778,11708,Germany,1,block,17,Zimmermann ,S,0,0,1,1,0.00
779,11708,Germany,1,block,21,Krick ,MB,0,1,1,2,-50.00
781,11708,Germany,2,block,13,Hirsch ,O,1,1,1,3,0.00
782,11708,Germany,2,block,21,Krick ,MB,1,1,0,2,0.00
783,11708,Germany,2,block,1,Fromm (C),OH,0,0,0,0,
784,11708,Germany,2,block,3,Schott ,OH,0,1,0,1,-100.00
785,11708,Germany,2,block,5,Reichert ,OH,0,1,0,1,-100.00
786,11708,Germany,2,block,6,Kaliberda ,OH,0,0,0,0,
787,11708,Germany,2,block,7,Sossenheimer ,L,0,0,0,0,
788,11708,Germany,2,block,8,Böhme ,MB,0,0,0,0,
789,11708,Germany,2,block,10,Zenger ,L,0,0,0,0,
790,11708,Germany,2,block,15,Baxpöhler ,MB,0,0,0,0,
791,11708,Germany,2,block,16,Burggräf ,S,0,0,0,0,
792,11708,Germany,2,block,17,Zimmermann ,S,0,0,1,1,0.00
793,11708,Germany,2,block,18,Krage ,MB,0,0,0,0,
794,11708,Germany,2,block,20,Weber ,O,0,1,0,1,-100.00
796,11708,Germany,3,block,5,Reichert ,OH,2,0,0,2,100.00
797,11708,Germany,3,block,1,Fromm (C),OH,0,0,0,0,
798,11708,Germany,3,block,3,Schott ,OH,0,0,0,0,
799,11708,Germany,3,block,6,Kaliberda ,OH,0,0,0,0,
800,11708,Germany,3,block,7,Sossenheimer ,L,0,0,0,0,
801,11708,Germany,3,block,8,Böhme ,MB,0,2,0,2,-100.00
802,11708,Germany,3,block,10,Zenger ,L,0,0,0,0,
803,11708,Germany,3,block,13,Hirsch ,O,0,3,0,3,-100.00
804,11708,Germany,3,block,15,Baxpöhler ,MB,0,0,0,0,
805,11708,Germany,3,block,16,Burggräf ,S,0,0,0,0,
806,11708,Germany,3,block,17,Zimmermann ,S,0,0,1,1,0.00
807,11708,Germany,3,block,18,Krage ,MB,0,0,0,0,
808,11708,Germany,3,block,20,Weber ,O,0,0,0,0,
809,11708,Germany,3,block,21,Krick ,MB,0,0,0,0,
811,11708,Germany,4,block,8,Böhme ,MB,1,3,0,4,-50.00
812,11708,Germany,4,block,21,Krick ,MB,1,0,0,1,100.00
813,11708,Germany,4,block,1,Fromm (C),OH,0,0,0,0,
814,11708,Germany,4,block,3,Schott ,OH,0,1,0,1,-100.00
815,11708,Germany,4,block,5,Reichert ,OH,0,0,0,0,
816,11708,Germany,4,block,6,Kaliberda ,OH,0,0,0,0,
817,11708,Germany,4,block,7,Sossenheimer ,L,0,0,0,0,
818,11708,Germany,4,block,10,Zenger ,L,0,0,0,0,
819,11708,Germany,4,block,13,Hirsch ,O,0,1,1,2,-50.00
820,11708,Germany,4,block,15,Baxpöhler ,MB,0,0,0,0,
821,11708,Germany,4,block,16,Burggräf ,S,0,0,0,0,
822,11708,Germany,4,block,17,Zimmermann ,S,0,1,0,1,-100.00
823,11708,Germany,4,block,18,Krage ,MB,0,1,1,2,-50.00
824,11708,Germany,4,block,20,Weber ,O,0,0,0,0,
826,11708,Germany,5,block,17,Zimmermann ,S,2,0,0,2,100.00
827,11708,Germany,5,block,5,Reichert ,OH,1,0,0,1,100.00
828,11708,Germany,5,block,1,Fromm (C),OH,0,0,0,0,
829,11708,Germany,5,block,3,Schott ,OH,0,0,0,0,
830,11708,Germany,5,block,6,Kaliberda ,OH,0,0,0,0,
831,11708,Germany,5,block,7,Sossenheimer ,L,0,0,0,0,
832,11708,Germany,5,block,8,Böhme ,MB,0,0,0,0,
833,11708,Germany,5,block,10,Zenger ,L,0,0,0,0,
834,11708,Germany,5,block,13,Hirsch ,O,0,0,0,0,
835,11708,Germany,5,block,15,Baxpöhler ,MB,0,0,0,0,
836,11708,Germany,5,block,16,Burggräf ,S,0,0,0,0,
837,11708,Germany,5,block,18,Krage ,MB,0,2,0,2,-100.00
838,11708,Germany,5,block,20,Weber ,O,0,0,0,0,
839,11708,Germany,5,block,21,Krick ,MB,0,0,0,0,
841,11708,France,1,block,12,Boyer ,O,1,0,1,2,50.00
842,11708,France,1,block,17,Clevenot ,OH,1,0,0,1,100.00
843,11708,France,1,block,1,Chinenyeze ,MB,0,1,0,1,-100.00
844,11708,France,1,block,4,Patry ,O,0,0,0,0,
845,11708,France,1,block,6,Toniutti (C),S,0,0,0,0,
846,11708,France,1,block,7,Tillie ,OH,0,0,0,0,
847,11708,France,1,block,8,Lyneel ,OH,0,0,0,0,
848,11708,France,1,block,11,Brizard ,S,0,0,0,0,
849,11708,France,1,block,14,Le Goff ,MB,0,0,0,0,
850,11708,France,1,block,16,Bultor ,MB,0,3,0,3,-100.00
851,11708,France,1,block,18,Rossard T ,OH,0,0,0,0,
852,11708,France,1,block,19,Louati ,OH,0,0,0,0,
853,11708,France,1,block,20,Diez ,L,0,0,0,0,
854,11708,France,1,block,24,Gueye ,MB,0,0,0,0,
856,11708,France,2,block,1,Chinenyeze ,MB,1,1,1,3,0.00
857,11708,France,2,block,4,Patry ,O,0,0,0,0,
858,11708,France,2,block,6,Toniutti (C),S,0,0,0,0,
859,11708,France,2,block,7,Tillie ,OH,0,0,0,0,
860,11708,France,2,block,8,Lyneel ,OH,0,0,0,0,
861,11708,France,2,block,11,Brizard ,S,0,0,0,0,
