,game_id,team,set_nr,action,player_nr,player_name,position,digs,errors,total,efficiency
46855,19046,Türkiye,3,dig,4,Vargas ,O,2,0,2,100.00
46856,19046,Türkiye,3,dig,1,Örge ,L,1,1,2,0.00
46857,19046,Türkiye,3,dig,3,Özbay ,S,1,1,2,0.00
46858,19046,Türkiye,3,dig,10,İvegin ,OH,1,0,1,100.00
46859,19046,Türkiye,3,dig,12,E. Şahin ,S,1,0,1,100.00
46860,19046,Türkiye,3,dig,14,Erdem (C),MB,1,0,1,100.00
46861,19046,Türkiye,3,dig,19,Kalaç ,MB,1,0,1,100.00
46862,19046,Türkiye,3,dig,2,Aköz ,L,0,0,0,
46863,19046,Türkiye,3,dig,5,Aykaç ,L,0,0,0,
46864,19046,Türkiye,3,dig,7,Baladın ,OH,0,0,0,
46865,19046,Türkiye,3,dig,11,Cebecioğlu ,OH,0,0,0,
46866,19046,Türkiye,3,dig,21,Arıcı ,MB,0,0,0,
46867,19046,Türkiye,3,dig,22,Aydın ,OH,0,0,0,
46869,19046,Türkiye,4,dig,1,Örge ,L,3,1,4,50.00
46870,19046,Türkiye,4,dig,5,Aykaç ,L,1,0,1,100.00
46871,19046,Türkiye,4,dig,7,Baladın ,OH,1,0,1,100.00
46872,19046,Türkiye,4,dig,10,İvegin ,OH,1,0,1,100.00
46873,19046,Türkiye,4,dig,14,Erdem (C),MB,1,0,1,100.00
46874,19046,Türkiye,4,dig,19,Kalaç ,MB,1,1,2,0.00
46875,19046,Türkiye,4,dig,99,Karakurt ,OH,1,0,1,100.00
46876,19046,Türkiye,4,dig,2,Aköz ,L,0,0,0,
46877,19046,Türkiye,4,dig,3,Özbay ,S,0,0,0,
46878,19046,Türkiye,4,dig,4,Vargas ,O,0,1,2,-50.00
46879,19046,Türkiye,4,dig,11,Cebecioğlu ,OH,0,0,0,
46880,19046,Türkiye,4,dig,12,E. Şahin ,S,0,2,2,-100.00
46881,19046,Türkiye,4,dig,21,Arıcı ,MB,0,0,0,
46882,19046,Türkiye,4,dig,22,Aydın ,OH,0,0,0,
46884,19046,Türkiye,5,dig,1,Örge ,L,4,0,4,100.00
46885,19046,Türkiye,5,dig,5,Aykaç ,L,3,0,3,100.00
46886,19046,Türkiye,5,dig,4,Vargas ,O,2,0,2,100.00
46887,19046,Türkiye,5,dig,10,İvegin ,OH,2,1,3,33.33
46888,19046,Türkiye,5,dig,99,Karakurt ,OH,2,0,4,50.00
46889,19046,Türkiye,5,dig,19,Kalaç ,MB,1,0,1,100.00
46890,19046,Türkiye,5,dig,2,Aköz ,L,0,0,0,
46891,19046,Türkiye,5,dig,3,Özbay ,S,0,0,0,
46892,19046,Türkiye,5,dig,7,Baladın ,OH,0,0,0,
46893,19046,Türkiye,5,dig,11,Cebecioğlu ,OH,0,1,1,-100.00
46894,19046,Türkiye,5,dig,12,E. Şahin ,S,0,1,1,-100.00
46895,19046,Türkiye,5,dig,14,Erdem (C),MB,0,1,1,-100.00
46896,19046,Türkiye,5,dig,21,Arıcı ,MB,0,0,0,
46897,19046,Türkiye,5,dig,22,Aydın ,OH,0,0,0,
46899,19047,Netherlands,1,dig,4,Plak ,O,5,0,5,100.00
46900,19047,Netherlands,1,dig,5,Knollema ,OH,2,1,3,33.33
46901,19047,Netherlands,1,dig,25,Reesink ,L,2,2,6,0.00
46902,19047,Netherlands,1,dig,1,Knip ,L,0,0,0,
46903,19047,Netherlands,1,dig,7,Lohuis ,MB,0,0,0,
46904,19047,Netherlands,1,dig,10,Van Aalen ,S,0,0,0,
46905,19047,Netherlands,1,dig,11,Buijs ,OH,0,0,0,
46906,19047,Netherlands,1,dig,12,Bongaerts ,S,0,0,0,
46907,19047,Netherlands,1,dig,16,Baijens ,MB,0,0,0,
46908,19047,Netherlands,1,dig,18,M. Jasper ,OH,0,0,1,0.00
46909,19047,Netherlands,1,dig,19,Daalderop (C),OH,0,0,0,
46910,19047,Netherlands,1,dig,23,Timmerman ,MB,0,0,0,
46911,19047,Netherlands,1,dig,26,Dambrink ,O,0,0,0,
46912,19047,Netherlands,1,dig,33,Marring ,OH,0,0,0,
46914,19047,Netherlands,2,dig,1,Knip ,L,4,0,5,80.00
46915,19047,Netherlands,2,dig,19,Daalderop (C),OH,3,0,3,100.00
46916,19047,Netherlands,2,dig,10,Van Aalen ,S,2,0,3,66.67
46917,19047,Netherlands,2,dig,11,Buijs ,OH,1,0,1,100.00
46918,19047,Netherlands,2,dig,18,M. Jasper ,OH,1,0,1,100.00
46919,19047,Netherlands,2,dig,4,Plak ,O,0,0,1,0.00
46920,19047,Netherlands,2,dig,5,Knollema ,OH,0,0,0,
46921,19047,Netherlands,2,dig,7,Lohuis ,MB,0,0,0,
46922,19047,Netherlands,2,dig,12,Bongaerts ,S,0,0,0,
46923,19047,Netherlands,2,dig,16,Baijens ,MB,0,0,0,
46924,19047,Netherlands,2,dig,23,Timmerman ,MB,0,0,0,
46925,19047,Netherlands,2,dig,25,Reesink ,L,0,0,0,
46926,19047,Netherlands,2,dig,26,Dambrink ,O,0,0,0,
46927,19047,Netherlands,2,dig,33,Marring ,OH,0,0,0,
46929,19047,Netherlands,3,dig,12,Bongaerts ,S,4,0,4,100.00
46930,19047,Netherlands,3,dig,1,Knip ,L,3,0,5,60.00
46931,19047,Netherlands,3,dig,11,Buijs ,OH,3,0,3,100.00
46932,19047,Netherlands,3,dig,26,Dambrink ,O,3,0,4,75.00
46933,19047,Netherlands,3,dig,19,Daalderop (C),OH,1,0,1,100.00
46934,19047,Netherlands,3,dig,4,Plak ,O,0,0,0,
46935,19047,Netherlands,3,dig,5,Knollema ,OH,0,0,0,
46936,19047,Netherlands,3,dig,7,Lohuis ,MB,0,0,0,
46937,19047,Netherlands,3,dig,10,Van Aalen ,S,0,0,0,
46938,19047,Netherlands,3,dig,16,Baijens ,MB,0,0,0,
46939,19047,Netherlands,3,dig,18,M. Jasper ,OH,0,0,0,
46940,19047,Netherlands,3,dig,23,Timmerman ,MB,0,0,0,
46941,19047,Netherlands,3,dig,25,Reesink ,L,0,0,0,
46942,19047,Netherlands,3,dig,33,Marring ,OH,0,0,0,
46944,19047,Korea,1,dig,3,Dain ,S,3,0,3,100.00
46945,19047,Korea,1,dig,4,Dahye ,L,2,0,2,100.00
46946,19047,Korea,1,dig,10,Sohwi ,OH,2,1,4,25.00
46947,19047,Korea,1,dig,12,Dahyeon ,MB,1,0,1,100.00
46948,19047,Korea,1,dig,71,Jiyun M. ,O,1,0,1,100.00
46949,19047,Korea,1,dig,5,Chaewon ,L,0,0,0,
46950,19047,Korea,1,dig,7,Jiwon ,S,0,0,0,
46951,19047,Korea,1,dig,9,Juah ,MB,0,0,0,
46952,19047,Korea,1,dig,11,Jeongmin ,MB,0,0,0,
46953,19047,Korea,1,dig,13,Jeongah (C),OH,0,0,0,
46954,19047,Korea,1,dig,16,Jiyun J. ,OH,0,1,1,-100.00
46955,19047,Korea,1,dig,17,Hoyoung ,MB,0,0,0,
46956,19047,Korea,1,dig,19,Seungju ,OH,0,0,0,
46957,19047,Korea,1,dig,20,Sarang ,S,0,0,0,
46959,19047,Korea,2,dig,10,Sohwi ,OH,4,0,4,100.00
46960,19047,Korea,2,dig,4,Dahye ,L,3,1,4,50.00
46961,19047,Korea,2,dig,3,Dain ,S,0,0,0,
46962,19047,Korea,2,dig,5,Chaewon ,L,0,0,0,
46963,19047,Korea,2,dig,7,Jiwon ,S,0,0,0,
46964,19047,Korea,2,dig,9,Juah ,MB,0,0,0,
46965,19047,Korea,2,dig,11,Jeongmin ,MB,0,0,0,
46966,19047,Korea,2,dig,12,Dahyeon ,MB,0,0,1,0.00
46967,19047,Korea,2,dig,13,Jeongah (C),OH,0,0,0,
46968,19047,Korea,2,dig,16,Jiyun J. ,OH,0,0,1,0.00
46969,19047,Korea,2,dig,17,Hoyoung ,MB,0,0,0,
46970,19047,Korea,2,dig,19,Seungju ,OH,0,0,0,
46971,19047,Korea,2,dig,20,Sarang ,S,0,0,0,
46972,19047,Korea,2,dig,71,Jiyun M. ,O,0,1,1,-100.00
46974,19047,Korea,3,dig,4,Dahye ,L,6,0,7,85.71
46975,19047,Korea,3,dig,16,Jiyun J. ,OH,3,1,4,50.00
46976,19047,Korea,3,dig,9,Juah ,MB,2,0,2,100.00
46977,19047,Korea,3,dig,71,Jiyun M. ,O,2,0,2,100.00
46978,19047,Korea,3,dig,3,Dain ,S,1,1,2,0.00
46979,19047,Korea,3,dig,10,Sohwi ,OH,1,0,1,100.00
46980,19047,Korea,3,dig,12,Dahyeon ,MB,1,0,1,100.00
46981,19047,Korea,3,dig,5,Chaewon ,L,0,0,0,
46982,19047,Korea,3,dig,7,Jiwon ,S,0,0,0,
46983,19047,Korea,3,dig,11,Jeongmin ,MB,0,0,0,
46984,19047,Korea,3,dig,13,Jeongah (C),OH,0,0,0,
46985,19047,Korea,3,dig,17,Hoyoung ,MB,0,0,0,
46986,19047,Korea,3,dig,19,Seungju ,OH,0,0,0,
46987,19047,Korea,3,dig,20,Sarang ,S,0,0,0,
46989,19048,Serbia,1,dig,32,Gocanin ,L,2,1,3,33.33
46990,19048,Serbia,1,dig,33,Cvetkovic ,OH,2,1,3,33.33
46991,19048,Serbia,1,dig,21,Malešević ,MB,1,0,2,50.00
46992,19048,Serbia,1,dig,28,Miljevic (C),S,1,0,1,100.00
46993,19048,Serbia,1,dig,30,Perović ,S,1,2,3,-33.33
46994,19048,Serbia,1,dig,40,Ivanović ,OH,1,1,2,0.00
46995,19048,Serbia,1,dig,3,Osmajic ,MB,0,0,0,
46996,19048,Serbia,1,dig,23,Vidačić ,O,0,0,0,
46997,19048,Serbia,1,dig,24,Medved ,L,0,0,0,
46998,19048,Serbia,1,dig,25,Šućurović ,MB,0,0,0,
46999,19048,Serbia,1,dig,27,Bukilić ,O,0,0,0,
47000,19048,Serbia,1,dig,34,Tica ,OH,0,0,0,
47001,19048,Serbia,1,dig,35,Mijatović ,OH,0,0,0,
47002,19048,Serbia,1,dig,41,ČIKUC-DEANS Nat. ,MB,0,0,0,
47004,19048,Serbia,2,dig,32,Gocanin ,L,6,1,7,71.43
47005,19048,Serbia,2,dig,40,Ivanović ,OH,5,1,6,66.67
47006,19048,Serbia,2,dig,21,Malešević ,MB,3,1,4,50.00
47007,19048,Serbia,2,dig,34,Tica ,OH,3,0,3,100.00
47008,19048,Serbia,2,dig,41,ČIKUC-DEANS Nat. ,MB,2,0,3,66.67
47009,19048,Serbia,2,dig,27,Bukilić ,O,1,0,2,50.00
47010,19048,Serbia,2,dig,30,Perović ,S,1,0,2,50.00
47011,19048,Serbia,2,dig,3,Osmajic ,MB,0,0,0,
47012,19048,Serbia,2,dig,23,Vidačić ,O,0,0,0,
47013,19048,Serbia,2,dig,24,Medved ,L,0,0,0,
47014,19048,Serbia,2,dig,25,Šućurović ,MB,0,0,0,
47015,19048,Serbia,2,dig,28,Miljevic (C),S,0,0,0,
47016,19048,Serbia,2,dig,33,Cvetkovic ,OH,0,0,0,
47017,19048,Serbia,2,dig,35,Mijatović ,OH,0,0,0,
47019,19048,Serbia,3,dig,32,Gocanin ,L,4,1,5,60.00
47020,19048,Serbia,3,dig,40,Ivanović ,OH,4,0,5,80.00
47021,19048,Serbia,3,dig,21,Malešević ,MB,1,1,3,0.00
47022,19048,Serbia,3,dig,23,Vidačić ,O,1,0,1,100.00
47023,19048,Serbia,3,dig,27,Bukilić ,O,1,1,2,0.00
47024,19048,Serbia,3,dig,30,Perović ,S,1,0,1,100.00
47025,19048,Serbia,3,dig,41,ČIKUC-DEANS Nat. ,MB,1,0,1,100.00
47026,19048,Serbia,3,dig,3,Osmajic ,MB,0,0,0,
47027,19048,Serbia,3,dig,24,Medved ,L,0,0,0,
47028,19048,Serbia,3,dig,25,Šućurović ,MB,0,0,0,
47029,19048,Serbia,3,dig,28,Miljevic (C),S,0,0,0,
47030,19048,Serbia,3,dig,33,Cvetkovic ,OH,0,0,0,
47031,19048,Serbia,3,dig,34,Tica ,OH,0,0,0,
47032,19048,Serbia,3,dig,35,Mijatović ,OH,0,0,0,
47034,19048,Serbia,4,dig,32,Gocanin ,L,5,0,5,100.00
47035,19048,Serbia,4,dig,27,Bukilić ,O,2,0,2,100.00
47036,19048,Serbia,4,dig,40,Ivanović ,OH,2,2,4,0.00
47037,19048,Serbia,4,dig,23,Vidačić ,O,1,0,1,100.00
47038,19048,Serbia,4,dig,28,Miljevic (C),S,1,0,1,100.00
47039,19048,Serbia,4,dig,33,Cvetkovic ,OH,1,0,1,100.00
47040,19048,Serbia,4,dig,41,ČIKUC-DEANS Nat. ,MB,1,1,2,0.00
47041,19048,Serbia,4,dig,3,Osmajic ,MB,0,0,0,
47042,19048,Serbia,4,dig,21,Malešević ,MB,0,0,0,
47043,19048,Serbia,4,dig,24,Medved ,L,0,0,0,
47044,19048,Serbia,4,dig,25,Šućurović ,MB,0,0,0,
47045,19048,Serbia,4,dig,30,Perović ,S,0,1,2,-50.00
47046,19048,Serbia,4,dig,34,Tica ,OH,0,1,2,-50.00
47047,19048,Serbia,4,dig,35,Mijatović ,OH,0,0,0,
47049,19048,Italy,1,dig,2,Degradi ,OH,2,1,3,33.33
47050,19048,Italy,1,dig,27,Giovannini ,OH,2,0,2,100.00
47051,19048,Italy,1,dig,1,Lubian ,MB,1,0,1,100.00
47052,19048,Italy,1,dig,3,Cambi ,S,1,0,1,100.00
47053,19048,Italy,1,dig,6,De Gennaro ,L,1,0,2,50.00
47054,19048,Italy,1,dig,13,Bonifacio ,MB,1,0,1,100.00
47055,19048,Italy,1,dig,5,Spirito ,L,0,0,0,
47056,19048,Italy,1,dig,8,Orro ,S,0,0,0,
47057,19048,Italy,1,dig,9,Bosetti ,OH,0,0,0,
47058,19048,Italy,1,dig,11,Danesi (C),MB,0,0,0,
47059,19048,Italy,1,dig,17,Sylla ,OH,0,0,0,
47060,19048,Italy,1,dig,18,Egonu ,O,0,0,0,
47061,19048,Italy,1,dig,19,Fahr ,MB,0,0,0,
47062,19048,Italy,1,dig,24,Antropova ,O,0,0,1,0.00
47064,19048,Italy,2,dig,2,Degradi ,OH,5,1,6,66.67
47065,19048,Italy,2,dig,6,De Gennaro ,L,5,1,7,57.14
47066,19048,Italy,2,dig,13,Bonifacio ,MB,3,1,5,40.00
47067,19048,Italy,2,dig,27,Giovannini ,OH,3,1,4,50.00
47068,19048,Italy,2,dig,3,Cambi ,S,1,1,2,0.00
47069,19048,Italy,2,dig,24,Antropova ,O,1,0,2,50.00
47070,19048,Italy,2,dig,1,Lubian ,MB,0,0,0,
47071,19048,Italy,2,dig,5,Spirito ,L,0,0,0,
47072,19048,Italy,2,dig,8,Orro ,S,0,0,0,
47073,19048,Italy,2,dig,9,Bosetti ,OH,0,0,0,
47074,19048,Italy,2,dig,11,Danesi (C),MB,0,0,0,
47075,19048,Italy,2,dig,17,Sylla ,OH,0,0,0,
47076,19048,Italy,2,dig,18,Egonu ,O,0,0,0,
47077,19048,Italy,2,dig,19,Fahr ,MB,0,0,0,
47079,19048,Italy,3,dig,2,Degradi ,OH,3,0,3,100.00
47080,19048,Italy,3,dig,24,Antropova ,O,3,0,4,75.00
47081,19048,Italy,3,dig,27,Giovannini ,OH,3,1,4,50.00
47082,19048,Italy,3,dig,6,De Gennaro ,L,2,1,4,25.00
47083,19048,Italy,3,dig,3,Cambi ,S,1,2,3,-33.33
47084,19048,Italy,3,dig,13,Bonifacio ,MB,1,0,1,100.00
47085,19048,Italy,3,dig,1,Lubian ,MB,0,0,0,
47086,19048,Italy,3,dig,5,Spirito ,L,0,0,0,
47087,19048,Italy,3,dig,8,Orro ,S,0,0,0,
47088,19048,Italy,3,dig,9,Bosetti ,OH,0,0,0,
47089,19048,Italy,3,dig,11,Danesi (C),MB,0,0,0,
47090,19048,Italy,3,dig,17,Sylla ,OH,0,0,0,
47091,19048,Italy,3,dig,18,Egonu ,O,0,0,0,
47092,19048,Italy,3,dig,19,Fahr ,MB,0,0,0,
47094,19048,Italy,4,dig,5,Spirito ,L,5,1,6,66.67
47095,19048,Italy,4,dig,3,Cambi ,S,4,1,6,50.00
47096,19048,Italy,4,dig,27,Giovannini ,OH,4,1,6,50.00
47097,19048,Italy,4,dig,24,Antropova ,O,3,1,5,40.00
47098,19048,Italy,4,dig,2,Degradi ,OH,1,0,2,50.00
47099,19048,Italy,4,dig,13,Bonifacio ,MB,1,0,1,100.00
47100,19048,Italy,4,dig,19,Fahr ,MB,1,0,1,100.00
47101,19048,Italy,4,dig,1,Lubian ,MB,0,0,0,
47102,19048,Italy,4,dig,6,De Gennaro ,L,0,0,0,
47103,19048,Italy,4,dig,8,Orro ,S,0,0,0,
47104,19048,Italy,4,dig,9,Bosetti ,OH,0,0,0,
47105,19048,Italy,4,dig,11,Danesi (C),MB,0,0,0,
47106,19048,Italy,4,dig,17,Sylla ,OH,0,0,0,
47107,19048,Italy,4,dig,18,Egonu ,O,0,0,0,
47109,19049,Japan,1,dig,4,Ishikawa ,OH,3,2,6,16.67
47110,19049,Japan,1,dig,8,Kojima ,L,3,1,4,50.00
47111,19049,Japan,1,dig,2,Hayashi ,OH,2,0,3,66.67
47112,19049,Japan,1,dig,1,Iwasaki ,S,1,3,5,-40.00
47113,19049,Japan,1,dig,20,Araki ,MB,1,0,1,100.00
47114,19049,Japan,1,dig,3,Koga (C),OH,0,0,0,
47115,19049,Japan,1,dig,6,Seki ,S,0,0,1,0.00
47116,19049,Japan,1,dig,7,Watanabe ,MB,0,0,0,
47117,19049,Japan,1,dig,9,Tanaka ,OH,0,0,0,
47118,19049,Japan,1,dig,10,Inoue ,OH,0,0,0,
47119,19049,Japan,1,dig,11,Yamada ,MB,0,1,1,-100.00
47120,19049,Japan,1,dig,12,Fukudome ,L,0,0,0,
47121,19049,Japan,1,dig,15,Airi ,MB,0,0,0,
47122,19049,Japan,1,dig,21,Wada ,OH,0,2,2,-100.00
47124,19049,Japan,2,dig,8,Kojima ,L,8,2,11,54.55
47125,19049,Japan,2,dig,6,Seki ,S,4,0,6,66.67
47126,19049,Japan,2,dig,3,Koga (C),OH,3,1,4,50.00
47127,19049,Japan,2,dig,11,Yamada ,MB,3,0,3,100.00
47128,19049,Japan,2,dig,21,Wada ,OH,3,1,5,40.00
47129,19049,Japan,2,dig,4,Ishikawa ,OH,2,0,2,100.00
47130,19049,Japan,2,dig,15,Airi ,MB,1,1,2,0.00
47131,19049,Japan,2,dig,1,Iwasaki ,S,0,0,0,
47132,19049,Japan,2,dig,2,Hayashi ,OH,0,0,0,
47133,19049,Japan,2,dig,7,Watanabe ,MB,0,0,0,
47134,19049,Japan,2,dig,9,Tanaka ,OH,0,0,0,
47135,19049,Japan,2,dig,10,Inoue ,OH,0,0,0,
47136,19049,Japan,2,dig,12,Fukudome ,L,0,0,0,
47137,19049,Japan,2,dig,20,Araki ,MB,0,0,0,
47139,19049,Japan,3,dig,21,Wada ,OH,7,0,7,100.00
47140,19049,Japan,3,dig,8,Kojima ,L,6,1,7,71.43
47141,19049,Japan,3,dig,6,Seki ,S,4,1,5,60.00
47142,19049,Japan,3,dig,4,Ishikawa ,OH,1,3,5,-40.00
47143,19049,Japan,3,dig,7,Watanabe ,MB,1,1,2,0.00
47144,19049,Japan,3,dig,9,Tanaka ,OH,1,0,1,100.00
47145,19049,Japan,3,dig,1,Iwasaki ,S,0,0,0,
47146,19049,Japan,3,dig,2,Hayashi ,OH,0,0,0,
47147,19049,Japan,3,dig,3,Koga (C),OH,0,1,1,-100.00
47148,19049,Japan,3,dig,10,Inoue ,OH,0,0,0,
47149,19049,Japan,3,dig,11,Yamada ,MB,0,0,0,
47150,19049,Japan,3,dig,12,Fukudome ,L,0,0,0,
47151,19049,Japan,3,dig,15,Airi ,MB,0,0,0,
47152,19049,Japan,3,dig,20,Araki ,MB,0,1,1,-100.00
47154,19049,USA,1,dig,4,Wong-Orantes ,L,5,1,6,66.67
47155,19049,USA,1,dig,7,Carlini ,S,4,0,5,80.00
47156,19049,USA,1,dig,1,Hancock ,S,2,0,2,100.00
47157,19049,USA,1,dig,3,A. Skinner ,OH,2,0,2,100.00
47158,19049,USA,1,dig,10,Larson ,OH,2,0,2,100.00
47159,19049,USA,1,dig,15,Washington ,MB,2,0,2,100.00
47160,19049,USA,1,dig,14,Hall ,MB,1,1,2,0.00
47161,19049,USA,1,dig,6,Hentz ,L,0,0,0,
47162,19049,USA,1,dig,11,Drews ,O,0,0,1,0.00
47163,19049,USA,1,dig,12,Thompson ,O,0,0,0,
47164,19049,USA,1,dig,16,Rettke ,MB,0,0,0,
47165,19049,USA,1,dig,23,Cook (C),OH,0,0,0,
47166,19049,USA,1,dig,24,Ogbogu ,MB,0,0,0,
47168,19049,USA,2,dig,4,Wong-Orantes ,L,7,0,7,100.00
47169,19049,USA,2,dig,11,Drews ,O,5,0,7,71.43
47170,19049,USA,2,dig,7,Carlini ,S,4,0,5,80.00
47171,19049,USA,2,dig,10,Larson ,OH,2,0,3,66.67
47172,19049,USA,2,dig,1,Hancock ,S,1,0,1,100.00
47173,19049,USA,2,dig,3,A. Skinner ,OH,1,0,1,100.00
47174,19049,USA,2,dig,14,Hall ,MB,1,0,1,100.00
47175,19049,USA,2,dig,15,Washington ,MB,1,0,1,100.00
47176,19049,USA,2,dig,6,Hentz ,L,0,0,0,
47177,19049,USA,2,dig,12,Thompson ,O,0,0,0,
47178,19049,USA,2,dig,16,Rettke ,MB,0,0,0,
47179,19049,USA,2,dig,23,Cook (C),OH,0,0,0,
47180,19049,USA,2,dig,24,Ogbogu ,MB,0,0,0,
47182,19049,USA,3,dig,4,Wong-Orantes ,L,8,0,8,100.00
47183,19049,USA,3,dig,7,Carlini ,S,5,1,6,66.67
47184,19049,USA,3,dig,11,Drews ,O,3,0,3,100.00
47185,19049,USA,3,dig,3,A. Skinner ,OH,2,0,2,100.00
47186,19049,USA,3,dig,10,Larson ,OH,2,0,2,100.00
47187,19049,USA,3,dig,12,Thompson ,O,1,0,1,100.00
47188,19049,USA,3,dig,15,Washington ,MB,1,1,2,0.00
47189,19049,USA,3,dig,1,Hancock ,S,0,0,0,
47190,19049,USA,3,dig,6,Hentz ,L,0,0,0,
47191,19049,USA,3,dig,14,Hall ,MB,0,0,0,
47192,19049,USA,3,dig,16,Rettke ,MB,0,0,0,
47193,19049,USA,3,dig,23,Cook (C),OH,0,0,0,
47194,19049,USA,3,dig,24,Ogbogu ,MB,0,0,0,
47196,19050,Germany,1,dig,4,Pogany ,L,5,0,5,100.00
47197,19050,Germany,1,dig,13,Weske ,O,4,1,6,50.00
47198,19050,Germany,1,dig,9,Alsmeier ,OH,2,0,2,100.00
47199,19050,Germany,1,dig,21,Weitzel ,MB,1,0,1,100.00
47200,19050,Germany,1,dig,23,Straube ,S,1,0,1,100.00
47201,19050,Germany,1,dig,3,Cesar ,L,0,0,0,
47202,19050,Germany,1,dig,6,Stautz ,OH,0,0,0,
47203,19050,Germany,1,dig,10,Stigrot (C),OH,0,0,1,0.00
47204,19050,Germany,1,dig,14,Schölzel ,MB,0,0,0,
47205,19050,Germany,1,dig,15,Jatzko ,OH,0,0,0,
47206,19050,Germany,1,dig,16,Cekulaev ,MB,0,0,0,
47207,19050,Germany,1,dig,18,Grozer ,OH,0,0,0,
47208,19050,Germany,1,dig,20,Kindermann ,O,0,0,0,
47209,19050,Germany,1,dig,43,Kohn ,S,0,0,0,
47211,19050,Germany,2,dig,10,Stigrot (C),OH,4,0,4,100.00
47212,19050,Germany,2,dig,4,Pogany ,L,2,0,3,66.67
47213,19050,Germany,2,dig,13,Weske ,O,2,1,3,33.33
47214,19050,Germany,2,dig,23,Straube ,S,2,0,2,100.00
47215,19050,Germany,2,dig,21,Weitzel ,MB,1,0,1,100.00
47216,19050,Germany,2,dig,3,Cesar ,L,0,0,0,
47217,19050,Germany,2,dig,6,Stautz ,OH,0,0,0,
47218,19050,Germany,2,dig,9,Alsmeier ,OH,0,0,1,0.00
47219,19050,Germany,2,dig,14,Schölzel ,MB,0,0,0,
47220,19050,Germany,2,dig,15,Jatzko ,OH,0,0,0,
47221,19050,Germany,2,dig,16,Cekulaev ,MB,0,0,0,
47222,19050,Germany,2,dig,18,Grozer ,OH,0,0,0,
47223,19050,Germany,2,dig,20,Kindermann ,O,0,0,0,
47224,19050,Germany,2,dig,43,Kohn ,S,0,0,0,
47226,19050,Germany,3,dig,4,Pogany ,L,3,0,3,100.00
47227,19050,Germany,3,dig,9,Alsmeier ,OH,3,0,3,100.00
47228,19050,Germany,3,dig,10,Stigrot (C),OH,3,0,3,100.00
47229,19050,Germany,3,dig,13,Weske ,O,2,0,2,100.00
47230,19050,Germany,3,dig,14,Schölzel ,MB,1,0,1,100.00
47231,19050,Germany,3,dig,3,Cesar ,L,0,0,0,
47232,19050,Germany,3,dig,6,Stautz ,OH,0,1,1,-100.00
47233,19050,Germany,3,dig,15,Jatzko ,OH,0,0,0,
47234,19050,Germany,3,dig,16,Cekulaev ,MB,0,0,0,
47235,19050,Germany,3,dig,18,Grozer ,OH,0,0,0,
47236,19050,Germany,3,dig,20,Kindermann ,O,0,0,0,
47237,19050,Germany,3,dig,21,Weitzel ,MB,0,0,1,0.00
47238,19050,Germany,3,dig,23,Straube ,S,0,1,2,-50.00
47239,19050,Germany,3,dig,43,Kohn ,S,0,0,0,
47241,19050,Thailand,1,dig,2,P. Piyanut ,L,2,0,3,66.67
47242,19050,Thailand,1,dig,9,N. Jidapa ,L,2,0,2,100.00
47243,19050,Thailand,1,dig,16,K. Pimpichaya ,O,2,0,2,100.00
47244,19050,Thailand,1,dig,18,K.Ajcharaporn ,OH,2,1,3,33.33
47245,19050,Thailand,1,dig,19,M. Chatchu-On ,OH,2,0,2,100.00
47246,19050,Thailand,1,dig,3,G. Pornpun ,S,1,0,2,50.00
47247,19050,Thailand,1,dig,29,T. Wimonrat ,MB,1,0,1,100.00
47248,19050,Thailand,1,dig,1,S. Wipawee ,OH,0,0,0,
47249,19050,Thailand,1,dig,4,S. Donphon ,OH,0,0,0,
47250,19050,Thailand,1,dig,5,N. Thatdao (C),MB,0,0,0,
47251,19050,Thailand,1,dig,12,B. Hattaya ,MB,0,0,0,
47252,19050,Thailand,1,dig,13,S. Kanokporn ,S,0,0,0,
47253,19050,Thailand,1,dig,15,J. Natthanicha ,S,0,0,0,
47254,19050,Thailand,1,dig,21,S. Thanacha ,O,0,0,1,0.00
47256,19050,Thailand,2,dig,18,K.Ajcharaporn ,OH,4,0,4,100.00
47257,19050,Thailand,2,dig,16,K. Pimpichaya ,O,3,0,3,100.00
47258,19050,Thailand,2,dig,4,S. Donphon ,OH,2,0,2,100.00
47259,19050,Thailand,2,dig,9,N. Jidapa ,L,2,0,2,100.00
47260,19050,Thailand,2,dig,2,P. Piyanut ,L,1,0,2,50.00
47261,19050,Thailand,2,dig,5,N. Thatdao (C),MB,1,0,1,100.00
47262,19050,Thailand,2,dig,21,S. Thanacha ,O,1,0,1,100.00
47263,19050,Thailand,2,dig,29,T. Wimonrat ,MB,1,1,2,0.00
47264,19050,Thailand,2,dig,1,S. Wipawee ,OH,0,0,0,
47265,19050,Thailand,2,dig,3,G. Pornpun ,S,0,2,2,-100.00
47266,19050,Thailand,2,dig,12,B. Hattaya ,MB,0,0,0,
47267,19050,Thailand,2,dig,13,S. Kanokporn ,S,0,0,0,
47268,19050,Thailand,2,dig,15,J. Natthanicha ,S,0,0,0,
47269,19050,Thailand,2,dig,19,M. Chatchu-On ,OH,0,2,2,-100.00
47271,19050,Thailand,3,dig,2,P. Piyanut ,L,2,0,3,66.67
47272,19050,Thailand,3,dig,3,G. Pornpun ,S,2,0,2,100.00
47273,19050,Thailand,3,dig,9,N. Jidapa ,L,2,0,3,66.67
